ID	Name	Eccentricity	Perigee	Res_100	Res_200	Res_300	Res_400	Res_500	Res_600	Res_700	Res_800	Res_900	Res_1000
40568	DMSP 5D-2 F13 DEB	0.0036891	809.442	3.43269	0.858232	0.381441	0.214562	0.13732	0.0953611	0.0700616	0.0536413	0.042383	0.0343308
40569	DMSP 5D-2 F13 DEB	0.0028343	762.989	3.40953	0.852436	0.378866	0.213113	0.136393	0.0947175	0.0695882	0.0532792	0.0420966	0.0340988
40570	DMSP 5D-2 F13 DEB	0.0019947	785.83	3.41388	0.853528	0.379351	0.213386	0.136567	0.0948387	0.0696774	0.0533472	0.0421509	0.0341428
40571	DMSP 5D-2 F13 DEB	0.0072714	705.759	3.41358	0.85345	0.379317	0.213366	0.136555	0.09483	0.0696714	0.0533417	0.0421471	0.034139
40572	DMSP 5D-2 F13 DEB	0.0034987	758.698	3.41262	0.853208	0.379209	0.213306	0.136516	0.094803	0.0696515	0.0533269	0.0421351	0.03413
40573	DMSP 5D-2 F13 DEB	0.0064348	699.459	3.40505	0.851321	0.37837	0.212834	0.136214	0.0945931	0.0694969	0.053209	0.0420418	0.0340544
40574	DMSP 5D-2 F13 DEB	0.0062974	816.004	3.46955	0.867445	0.385536	0.216865	0.138794	0.0963853	0.0708135	0.0542169	0.0428381	0.0346991
40575	DMSP 5D-2 F13 DEB	0.0022483	788.081	3.41396	0.853545	0.379358	0.21339	0.13657	0.0948402	0.0696786	0.0533482	0.0421516	0.034143
40576	DMSP 5D-2 F13 DEB	0.003893	769.125	3.42174	0.855491	0.380223	0.213877	0.136881	0.0950571	0.069838	0.0534698	0.042248	0.034221
40577	DMSP 5D-2 F13 DEB	0.0021969	796.467	3.41935	0.854894	0.379958	0.213727	0.136786	0.0949909	0.0697889	0.0534322	0.0422186	0.0341969
40578	DMSP 5D-2 F13 DEB	0.0084023	676.249	3.41377	0.853499	0.379338	0.213378	0.136563	0.0948351	0.0696755	0.0533453	0.0421496	0.0341414
40579	DMSP 5D-2 F13 DEB	0.0065851	719.671	3.42594	0.856545	0.380692	0.214141	0.13705	0.095174	0.069924	0.0535359	0.0423	0.0342632
40580	DMSP 5D-2 F13 DEB	0.0021033	823.518	3.43296	0.858296	0.381469	0.214578	0.13733	0.0953688	0.0700663	0.0536449	0.0423864	0.0343329
40581	DMSP 5D-2 F13 DEB	0.0029322	810.955	3.43225	0.858118	0.381391	0.214533	0.137301	0.0953486	0.0700525	0.0536338	0.0423778	0.034326
40582	DMSP 5D-2 F13 DEB	0.0100362	815.215	3.51234	0.878146	0.390293	0.219541	0.140507	0.0975742	0.0716878	0.0548858	0.0433667	0.0351268
40583	DMSP 5D-2 F13 DEB	0.0042196	758.296	3.42293	0.855791	0.380356	0.213951	0.13693	0.0950898	0.0698628	0.0534884	0.0422622	0.0342332
40585	DMSP 5D-2 F13 DEB	0.0034588	600.38	3.33705	0.834318	0.370812	0.208584	0.133494	0.092704	0.0681095	0.0521464	0.0412021	0.0333741
40592	SCOUT X-4 DEB	0.0060883	802.944	3.46258	0.8657	0.384762	0.216429	0.138515	0.0961914	0.0706711	0.0541076	0.0427524	0.0346293
40594	YAOGAN 26 DEB	0.0005758	444.397	3.23717	0.809343	0.359713	0.202339	0.129497	0.0899288	0.0660705	0.0505855	0.0399687	0.0323744
40600	DMSP 5D-2 F13 DEB	0.0050517	816.47	3.45735	0.864393	0.38418	0.216102	0.138306	0.096046	0.0705644	0.0540263	0.0426879	0.0345776
40601	DMSP 5D-2 F13 DEB	0.0016283	804.769	3.41717	0.854348	0.379714	0.21359	0.136698	0.0949297	0.0697447	0.0533978	0.0421912	0.0341754
40602	DMSP 5D-2 F13 DEB	0.0033814	733.209	3.40256	0.850696	0.378092	0.212678	0.136115	0.0945244	0.0694462	0.0531704	0.0420114	0.0340289
40603	DMSP 5D-2 F13 DEB	0.0051763	509.263	3.31152	0.827933	0.367974	0.206987	0.132472	0.0919947	0.0675878	0.0517469	0.0408867	0.0331188
40604	DMSP 5D-2 F13 DEB	0.0125949	600.185	3.43077	0.857754	0.381228	0.214442	0.137244	0.0953081	0.0700228	0.0536109	0.0423591	0.0343115
40605	DMSP 5D-2 F13 DEB	0.003601	779.975	3.42749	0.856929	0.380861	0.214236	0.137112	0.0952166	0.0699551	0.0535595	0.0423187	0.0342786
40606	DMSP 5D-2 F13 DEB	0.0006306	796.955	3.4042	0.851104	0.378273	0.212779	0.136179	0.0945689	0.0694797	0.0531953	0.042031	0.0340454
40608	DMSP 5D-2 F13 DEB	0.0034121	789.4	3.42623	0.856611	0.380721	0.214156	0.13706	0.0951814	0.0699293	0.0535393	0.0423034	0.0342659
40609	DMSP 5D-2 F13 DEB	0.0004412	816.361	3.41243	0.853163	0.379188	0.213294	0.136509	0.094798	0.069648	0.0533237	0.0421328	0.0341282
40610	DMSP 5D-2 F13 DEB	0.0029882	799.394	3.42549	0.856429	0.380639	0.214111	0.137031	0.0951609	0.0699142	0.0535281	0.0422938	0.0342583
40611	DMSP 5D-2 F13 DEB	0.0033876	806.485	3.42222	0.855612	0.380276	0.213907	0.136901	0.0950702	0.0698474	0.0534769	0.0422536	0.0342257
40612	DMSP 5D-2 F13 DEB	0.0006367	816.839	3.41488	0.853774	0.379461	0.213448	0.136607	0.0948662	0.0696981	0.0533624	0.0421632	0.0341521
40641	NIMBUS 2 DEB	0.0046094	1078.05	3.57865	0.894719	0.397659	0.223684	0.143158	0.0994158	0.0730401	0.0559216	0.044185	0.0357902
40642	NIMBUS 2 DEB	0.004361	1061.28	3.57066	0.892724	0.396771	0.223185	0.142838	0.0991934	0.0728774	0.0557969	0.0440863	0.0357102
40644	NIMBUS 2 DEB	0.0054493	1071.64	3.58416	0.896098	0.39827	0.224028	0.143378	0.0995683	0.0731528	0.0560075	0.0442526	0.0358454
40645	NIMBUS 2 DEB	0.0050032	1076.22	3.58158	0.895451	0.397984	0.223866	0.143275	0.0994968	0.0731	0.0559671	0.044221	0.0358189
40646	NIMBUS 2 DEB	0.0048392	1064.74	3.57719	0.894354	0.397496	0.223593	0.1431	0.0993747	0.0730102	0.0558985	0.0441671	0.0357757
40647	NIMBUS 2 DEB	0.0042655	1085.37	3.57819	0.894604	0.397607	0.223655	0.14314	0.0994027	0.0730308	0.0559145	0.0441792	0.0357855
40648	NIMBUS 2 DEB	0.0040188	1081.68	3.57411	0.893585	0.397153	0.223401	0.142977	0.0992896	0.0729475	0.0558509	0.0441292	0.0357449
40659	AEROCUBE 8A	0.0072471	306.666	3.24053	0.810189	0.360088	0.202551	0.129633	0.0900232	0.0661394	0.0506382	0.0400105	0.0324094
40660	AEROCUBE 8B	0.0070882	305.746	3.23843	0.809663	0.359854	0.202419	0.129549	0.0899646	0.0660965	0.0506054	0.0399845	0.0323874
40672	DMSP 5D-2 F13 DEB	0.0005934	801.473	3.4067	0.851729	0.378551	0.212936	0.136279	0.094639	0.0695306	0.0532346	0.0420621	0.0340704
40673	DMSP 5D-2 F13 DEB	0.0024665	804.547	3.42756	0.856948	0.380871	0.214241	0.137115	0.0952184	0.0699567	0.0535607	0.04232	0.0342796
40674	DMSP 5D-2 F13 DEB	0.0016921	760.626	3.39885	0.849769	0.37768	0.212446	0.135966	0.0944208	0.0693708	0.0531121	0.0419651	0.0339923
40675	DMSP 5D-2 F13 DEB	0.0004517	816.491	3.41286	0.853272	0.379236	0.213322	0.136526	0.0948101	0.0696567	0.0533312	0.0421383	0.0341318
40676	DMSP 5D-2 F13 DEB	0.0006401	816.371	3.41461	0.853708	0.37943	0.213431	0.136596	0.0948586	0.0696923	0.053358	0.0421596	0.0341496
40677	DMSP 5D-2 F13 DEB	0.0051852	768.102	3.43435	0.858643	0.381624	0.214665	0.137386	0.0954072	0.0700955	0.0536667	0.0424038	0.0343467
40678	DMSP 5D-2 F13 DEB	0.0026577	781.953	3.41496	0.853793	0.379468	0.213452	0.136609	0.0948681	0.0696992	0.0533635	0.0421638	0.034153
40679	DMSP 5D-2 F13 DEB	0.0028561	763.846	3.40849	0.852177	0.37875	0.213048	0.136351	0.0946886	0.0695675	0.0532627	0.0420845	0.0340885
40680	DMSP 5D-2 F13 DEB	0.0017811	774.258	3.40567	0.851472	0.378436	0.212872	0.136238	0.0946107	0.0695097	0.0532182	0.0420496	0.0340604
40681	DMSP 5D-2 F13 DEB	0.0003145	821.81	3.41366	0.853469	0.379325	0.213371	0.136558	0.0948319	0.0696725	0.0533434	0.0421476	0.0341401
40684	FENGYUN 1C DEB	0.0036871	828.016	3.44823	0.862114	0.383166	0.215532	0.137941	0.0957925	0.0703785	0.0538833	0.0425749	0.034486
40685	FENGYUN 1C DEB	0.0172469	830.309	3.58058	0.895211	0.397877	0.223807	0.143237	0.0994702	0.0730806	0.0559523	0.0442095	0.0358093
40686	FENGYUN 1C DEB	0.0008189	664.486	3.34084	0.835264	0.371233	0.20882	0.133645	0.0928093	0.0681862	0.0522056	0.041249	0.0334118
40689	FENGYUN 1C DEB	0.0328771	796.48	3.74147	0.935434	0.415756	0.233864	0.149674	0.10394	0.0763641	0.0584667	0.0461958	0.0374195
40690	FENGYUN 1C DEB	0.0096267	844.644	3.52055	0.880201	0.391205	0.220054	0.140835	0.0978023	0.0718553	0.0550142	0.0434681	0.0352094
40691	FENGYUN 1C DEB	0.0129449	834.791	3.53791	0.884541	0.393135	0.22114	0.14153	0.0982847	0.0722094	0.0552855	0.043683	0.0353829
40692	FENGYUN 1C DEB	0.0094814	807.265	3.50158	0.875453	0.389095	0.218868	0.140076	0.0972746	0.0714674	0.0547178	0.0432336	0.0350196
40693	FENGYUN 1C DEB	0.0299478	825.235	3.72223	0.930626	0.413616	0.232661	0.148904	0.103405	0.0759716	0.0581661	0.0459582	0.0372262
40694	FENGYUN 1C DEB	0.0107384	716.608	3.46746	0.866924	0.385304	0.216735	0.138711	0.0963274	0.0707712	0.0541844	0.0428126	0.0346785
40696	FENGYUN 1C DEB	0.0081901	846.54	3.50485	0.876275	0.389461	0.219073	0.140207	0.0973661	0.0715345	0.0547691	0.0432742	0.0350522
40697	SENTINEL 2A	0.0001157	785.3	3.39421	0.848607	0.377163	0.212155	0.135781	0.0942916	0.0692758	0.0530393	0.0419076	0.0339455
40698	AVUM R/B	0.0253159	392.971	3.4618	0.865514	0.384678	0.216383	0.138486	0.0961705	0.0706566	0.0540965	0.0427428	0.0346222
40699	COSMOS 2506	0.0008952	705.554	3.36212	0.840584	0.373598	0.21015	0.134496	0.0934003	0.0686209	0.0525381	0.0415118	0.0336243
40701	GAOFEN 8	0.0006756	487.866	3.25573	0.813984	0.361776	0.2035	0.13024	0.0904449	0.066449	0.0508754	0.040198	0.0325604
40703	METEOR 2-11 DEB	0.0016951	916.573	3.47324	0.868368	0.385947	0.217096	0.138942	0.0964877	0.0708891	0.0542746	0.0428841	0.0347362
40704	METEOR 2-11 DEB	0.0030007	906.068	3.4819	0.870531	0.386908	0.217636	0.139288	0.0967281	0.0710658	0.0544098	0.0429905	0.034822
40705	METEOR 2-11 DEB	0.0023264	911.66	3.47718	0.869351	0.386384	0.217341	0.139099	0.0965972	0.0709694	0.0543356	0.0429324	0.0347754
40706	METEOR 2-11 DEB	0.0013063	919.219	3.47018	0.867601	0.385605	0.216904	0.138819	0.0964022	0.0708266	0.0542264	0.0428459	0.0347051
40707	METEOR 2-11 DEB	0.0020919	911.321	3.47345	0.868419	0.385969	0.217108	0.13895	0.096493	0.0708935	0.0542778	0.0428859	0.0347382
40708	METEOR 2-11 DEB	0.0008711	922.731	3.4675	0.866931	0.385308	0.216736	0.138712	0.0963279	0.0707718	0.0541846	0.0428131	0.034678
40709	METEOR 2-11 DEB	0.0023702	907.746	3.4741	0.868583	0.386042	0.21715	0.138976	0.0965115	0.0709068	0.054288	0.0428947	0.0347444
40711	METEOR 2-21 DEB	0.0018504	888.955	3.46176	0.865497	0.38467	0.216378	0.138482	0.0961685	0.0706548	0.054095	0.0427419	0.0346207
40715	DMC 3-FM1	0.0016889	634.489	3.33757	0.834448	0.370869	0.208616	0.133514	0.0927188	0.0681199	0.0521543	0.041209	0.0333789
40716	DMC 3-FM2	0.0014294	636.267	3.33536	0.833892	0.370624	0.208476	0.133425	0.0926571	0.0680742	0.0521193	0.0411812	0.0333574
40717	DMC 3-FM3	0.0017858	633.803	3.33811	0.834579	0.370929	0.208649	0.133536	0.0927335	0.0681305	0.0521626	0.0412155	0.0333843
40718	CARBONITE 1	0.0017986	629.795	3.33726	0.834371	0.370836	0.208596	0.133502	0.0927099	0.0681136	0.0521495	0.0412045	0.0333763
40719	DEORBITSAIL	0.0017294	622.851	3.33345	0.833418	0.370413	0.208358	0.13335	0.0926042	0.0680359	0.0520898	0.0411575	0.0333382
40720	PSLV R/B	0.000532	622.336	3.32144	0.830414	0.369078	0.207607	0.132869	0.0922702	0.0677908	0.0519024	0.041009	0.0332178
40721	DMSP 5D-2 F13 DEB	0.0025776	760.786	3.40762	0.85196	0.378655	0.212994	0.136317	0.0946651	0.0695496	0.0532491	0.0420736	0.0340797
40752	DELTA 1 DEB	0.0564947	1499.2	4.44364	1.11102	0.493797	0.277762	0.177768	0.123451	0.0906985	0.069441	0.0548678	0.0444429
40754	DELTA 1 DEB	0.009321	1494.14	3.81858	0.95471	0.42432	0.238682	0.152757	0.106081	0.0779374	0.059671	0.0471475	0.03819
40755	DELTA 1 DEB	0.0016014	1472.38	3.73356	0.933449	0.414871	0.233367	0.149355	0.103719	0.076202	0.0583419	0.0460979	0.0373394
40756	DELTA 1 DEB	0.0077247	1503.08	3.82156	0.955457	0.424652	0.238869	0.152876	0.106164	0.0779983	0.0597178	0.0471842	0.0382195
40757	DELTA 1 DEB	0.0004786	1440.09	3.70629	0.926633	0.411842	0.231663	0.148265	0.102962	0.0756453	0.0579163	0.045761	0.0370669
40758	DELTA 1 DEB	0.0088264	1497.09	3.81446	0.953679	0.423862	0.238424	0.152592	0.105967	0.077853	0.0596064	0.0470963	0.038148
40759	DELTA 1 DEB	0.0293285	1166.89	3.90568	0.976495	0.434003	0.244128	0.156243	0.108502	0.0797166	0.0610326	0.0482237	0.0390614
40761	DELTA 1 DEB	0.0176177	1489.91	3.93051	0.982706	0.436765	0.245682	0.157237	0.109193	0.0802232	0.0614209	0.0485301	0.0393094
40762	DELTA 1 DEB	0.032847	1487.41	4.10603	1.0266	0.45627	0.256654	0.164259	0.114069	0.0838057	0.0641642	0.0506974	0.041065
40763	DELTA 1 DEB	0.0027125	1409.72	3.71843	0.92967	0.413191	0.232422	0.14875	0.103299	0.0758931	0.058106	0.0459108	0.037188
40764	DELTA 1 DEB	0.0001357	1500.68	3.73432	0.933641	0.414956	0.233415	0.149386	0.10374	0.0762174	0.0583545	0.046107	0.0373467
40765	DELTA 1 DEB	0.0029124	1460.52	3.74597	0.936555	0.416252	0.234143	0.149852	0.104064	0.0764554	0.0585361	0.046251	0.0374636
40766	DELTA 1 DEB	0.0102838	1494.93	3.84765	0.961976	0.42755	0.240498	0.15392	0.106889	0.0785305	0.060125	0.0475062	0.03848
40768	DELTA 1 DEB	0.0052262	1370.95	3.71351	0.928438	0.412643	0.232113	0.148552	0.103162	0.0757927	0.0580289	0.0458499	0.037139
40769	DELTA 1 DEB	0.0009282	1487.83	3.73679	0.934258	0.415231	0.233569	0.149484	0.103809	0.0762677	0.0583929	0.0461375	0.0373713
40771	DELTA 1 DEB	0.0013818	1494.48	3.74538	0.936405	0.416185	0.234105	0.149828	0.104047	0.0764429	0.0585268	0.0462435	0.0374575
40772	DELTA 1 DEB	0.0188666	1504.82	3.95277	0.98826	0.439233	0.24707	0.158125	0.109809	0.0806764	0.0617682	0.0488045	0.0395323
40773	DELTA 1 DEB	0.008241	1493.7	3.82116	0.955356	0.424608	0.238843	0.15286	0.106153	0.07799	0.0597112	0.0471793	0.0382156
40792	COSMOS 2251 DEB	0.0028313	706.719	3.37361	0.843456	0.374874	0.210868	0.134956	0.0937194	0.0688552	0.0527174	0.0416534	0.0337393
40793	COSMOS 2251 DEB	0.0229909	727.028	3.60643	0.901672	0.400749	0.225422	0.144271	0.100189	0.0736082	0.0563561	0.0445289	0.0360685
40794	COSMOS 2251 DEB	0.0039341	721.833	3.39993	0.850036	0.377799	0.212513	0.136009	0.0944508	0.0693926	0.053129	0.0419787	0.0340029
40795	COSMOS 2251 DEB	0.0133365	592.988	3.43787	0.859532	0.38202	0.214887	0.137528	0.0955061	0.0701676	0.0537224	0.0424474	0.0343827
40796	COSMOS 2251 DEB	0.0077627	630.098	3.39525	0.84887	0.377279	0.212222	0.135821	0.0943214	0.0692974	0.0530561	0.0419203	0.0339563
40797	COSMOS 2251 DEB	0.0123046	540.522	3.38647	0.846672	0.376304	0.211672	0.135471	0.0940772	0.0691184	0.0529186	0.0418124	0.033868
40798	COSMOS 2251 DEB	0.0010871	703.454	3.36304	0.840816	0.373701	0.210208	0.134533	0.0934261	0.0686401	0.0525526	0.0415227	0.0336336
40799	COSMOS 2251 DEB	0.0157379	517.605	3.41284	0.85327	0.379236	0.213321	0.136526	0.0948097	0.0696568	0.0533311	0.0421378	0.0341316
40800	COSMOS 2251 DEB	0.0178519	587.889	3.48368	0.870987	0.387111	0.217751	0.139361	0.0967789	0.0711027	0.0544383	0.0430132	0.0348407
40802	COSMOS 2251 DEB	0.0081994	626.102	3.39872	0.84974	0.377667	0.212439	0.135961	0.0944175	0.069368	0.0531102	0.041964	0.0339912
40803	COSMOS 2251 DEB	0.0036106	708.831	3.38927	0.847375	0.376616	0.211848	0.135583	0.0941548	0.0691754	0.0529624	0.041847	0.033896
40804	COSMOS 2251 DEB	0.0014643	496.61	3.26939	0.8174	0.363294	0.204353	0.130787	0.0908247	0.0667284	0.0510886	0.0403667	0.0326978
40805	COSMOS 2251 DEB	0.0025165	587.297	3.31772	0.829482	0.368664	0.207374	0.13272	0.0921669	0.0677146	0.0518441	0.0409634	0.0331805
40806	COSMOS 2251 DEB	0.0011728	609.646	3.32258	0.830698	0.369204	0.207678	0.132914	0.0923016	0.0678137	0.0519197	0.0410232	0.0332291
40807	COSMOS 2251 DEB	0.010513	724.035	3.47362	0.868468	0.385991	0.217121	0.138957	0.0964986	0.0708972	0.0542805	0.0428888	0.0347397
40808	COSMOS 2251 DEB	0.0021408	728.676	3.37542	0.843909	0.375075	0.210981	0.135028	0.0937698	0.0688924	0.0527462	0.041676	0.0337574
40810	COSMOS 2251 DEB	0.0024168	716.7	3.3764	0.844153	0.375183	0.211042	0.135067	0.0937969	0.0689124	0.0527606	0.0416877	0.0337668
40878	YAOGAN 27	0.0007925	1191.53	3.59136	0.897897	0.39907	0.224478	0.143667	0.0997684	0.0732995	0.0561198	0.0443417	0.0359169
40879	CZ-4C R/B	0.0092674	1062.32	3.60723	0.901868	0.400835	0.225471	0.144302	0.10021	0.0736234	0.0563683	0.0445376	0.0360758
40894	GAOFEN 9	0.0031938	615.627	3.33708	0.834326	0.370816	0.208585	0.133495	0.0927049	0.0681099	0.0521469	0.0412028	0.0333744
40899	OBJECT A	0.0015724	500.826	3.27334	0.818387	0.363732	0.2046	0.130945	0.090934	0.0668085	0.0511507	0.0404156	0.0327369
40900	NUDT-PHONESAT	0.001395	475.903	3.2565	0.814178	0.361861	0.203549	0.130271	0.0904666	0.0664654	0.0508876	0.0402077	0.0325688
40901	ZDPS 2A	0.0014474	495.359	3.26877	0.817243	0.363224	0.204314	0.130762	0.090807	0.0667157	0.0510791	0.0403593	0.0326912
40902	ZDPS 2B	0.0014522	495.256	3.2686	0.817202	0.363206	0.204304	0.130755	0.0908025	0.0667125	0.0510765	0.0403567	0.0326894
40903	XW-2A	0.001192	421.232	3.23118	0.807845	0.359047	0.201965	0.129258	0.089763	0.0659485	0.0504917	0.0398953	0.0323151
40904	KAITUO 1A	0.0015186	504.291	3.27448	0.818672	0.363859	0.204672	0.13099	0.0909658	0.0668323	0.0511689	0.0404291	0.0327481
40905	OBJECT G	0.001642	507.011	3.27694	0.819289	0.364133	0.204826	0.131089	0.0910342	0.0668826	0.0512073	0.04046	0.0327726
40906	XW-2C	0.0015779	502.364	3.27363	0.818463	0.363766	0.204619	0.130956	0.0909426	0.066815	0.0511556	0.0404197	0.0327394
40907	XW-2D	0.0015157	501.897	3.27261	0.818205	0.363651	0.204555	0.130916	0.0909133	0.0667939	0.0511393	0.0404063	0.0327299
40908	LILACSAT 2	0.0016713	508.461	3.27803	0.819562	0.364254	0.204894	0.131132	0.0910646	0.0669048	0.0512242	0.0404734	0.0327834
40909	XW-2E	0.0014764	494.987	3.26812	0.817081	0.363151	0.204274	0.130736	0.0907887	0.0667025	0.0510694	0.0403511	0.0326849
40910	XW-2F	0.0015985	495.651	3.26955	0.81744	0.363311	0.204363	0.130793	0.090829	0.0667316	0.0510916	0.0403695	0.0326992
40911	XW-2B	0.0015121	502.166	3.27277	0.818245	0.363669	0.204565	0.130922	0.0909185	0.0667978	0.0511417	0.0404089	0.0327308
40912	KAITUO 1B	0.001619	487.977	3.26411	0.816079	0.362707	0.204024	0.130576	0.0906777	0.066621	0.0510067	0.0403012	0.0326441
40913	CZ-6 R/B	0.0060797	366.001	3.23496	0.808794	0.359468	0.202202	0.12941	0.089868	0.0660257	0.050551	0.0399414	0.0323536
40914	DMSP 5D-2 F6 DEB	0.0013459	753.531	3.39083	0.847762	0.376788	0.211945	0.135645	0.094198	0.0692069	0.052987	0.0418659	0.0339117
40915	DMSP 5D-2 F6 DEB	0.0017524	745.504	3.39208	0.848073	0.376926	0.212022	0.135695	0.0942327	0.0692319	0.0530059	0.0418814	0.0339244
40916	DMSP 5D-2 F6 DEB	0.0017367	745.588	3.39228	0.848123	0.376948	0.212034	0.135703	0.0942379	0.0692365	0.0530093	0.0418846	0.0339259
40918	DMSP 5D-2 F6 DEB	0.0126257	562.27	3.41394	0.853543	0.379357	0.21339	0.13657	0.0948405	0.0696786	0.0533481	0.0421515	0.0341428
40919	DMSP 5D-2 F6 DEB	0.0016538	746.772	3.39137	0.847898	0.376848	0.211978	0.135667	0.0942134	0.0692178	0.052995	0.0418728	0.0339175
40920	COSMOS 2507	0.0008958	1484.72	3.73404	0.93357	0.414925	0.233397	0.149374	0.103732	0.0762113	0.0583496	0.0461034	0.0373443
40921	COSMOS 2508	0.0013587	1481.08	3.73321	0.933361	0.414833	0.233344	0.149341	0.103709	0.0761948	0.0583365	0.0460931	0.0373358
40922	COSMOS 2509	0.0014853	1480.05	3.7317	0.932983	0.414665	0.23325	0.149281	0.103667	0.0761637	0.0583132	0.0460745	0.0373203
40923	BREEZE-KM R/B	0.0201547	1181.62	3.78904	0.947336	0.421045	0.236839	0.151577	0.105262	0.0773356	0.0592105	0.0467836	0.0378951
40925	PUJIANG 1 (PJ-1)	0.0011961	451.51	3.24255	0.81069	0.360311	0.202676	0.129713	0.090079	0.0661802	0.0506695	0.0400354	0.0324288
40927	TIANWANG 1B (TW-1B)	0.0004607	260.19	3.15305	0.788313	0.350366	0.197082	0.126133	0.0875926	0.0643538	0.0492707	0.0389307	0.0315333
40928	TIANWANG 1A (TW-1A)	0.0007762	423.313	3.22497	0.806294	0.358357	0.201577	0.12901	0.0895904	0.0658218	0.0503948	0.0398179	0.0322533
40930	ASTROSAT	0.0008865	640.722	3.3463	0.836629	0.371841	0.20916	0.133863	0.0929608	0.068298	0.0522903	0.0413164	0.0334668
40931	LAPAN A2	0.0012392	637.337	3.34813	0.837087	0.372043	0.209276	0.133937	0.0930117	0.0683356	0.0523192	0.0413386	0.0334843
40932	LEMUR 2 JOEL	0.0014094	631.536	3.34715	0.836841	0.371934	0.209214	0.133898	0.0929847	0.0683155	0.0523043	0.0413271	0.0334747
40933	LEMUR 2 CHRIS	0.0014812	630.596	3.3475	0.836929	0.371973	0.209236	0.133912	0.0929944	0.0683223	0.0523096	0.0413315	0.0334789
40935	LEMUR 2 PETER	0.0010811	636.062	3.3459	0.836529	0.371796	0.209136	0.133847	0.09295	0.0682895	0.0522847	0.0413114	0.0334627
40936	EXACTVIEW 9	0.0010572	638.616	3.34705	0.836818	0.371923	0.209208	0.133894	0.0929818	0.0683136	0.0523023	0.0413253	0.0334735
40937	PSLV R/B	0.0029518	611.958	3.3544	0.838655	0.37274	0.209668	0.134187	0.0931861	0.0684635	0.0524174	0.0414164	0.0335474
40958	LQSAT	0.0017886	635.471	3.33865	0.834718	0.37099	0.208683	0.133558	0.0927481	0.0681419	0.0521713	0.041222	0.0333901
40959	LINGQIAO VIDEO A	0.0017713	635.023	3.33834	0.834639	0.370956	0.208663	0.133545	0.0927401	0.0681356	0.052166	0.041218	0.0333865
40960	LINGQIAO VIDEO B	0.0017914	634.503	3.33836	0.834645	0.370958	0.208666	0.133546	0.0927406	0.0681359	0.0521672	0.0412185	0.0333872
40961	JILIN 1	0.001794	633.417	3.3378	0.834502	0.370895	0.20863	0.133523	0.092725	0.068124	0.0521579	0.0412113	0.0333812
40965	AEROCUBE 5C	0.0196482	506.678	3.45945	0.864923	0.384416	0.216235	0.138391	0.0961047	0.070608	0.0540593	0.0427134	0.0345985
40966	AEROCUBE 7	0.0195405	506.37	3.45808	0.864585	0.384265	0.21615	0.138337	0.096067	0.0705801	0.0540379	0.0426967	0.0345851
40988	TIANHUI 1-03	0.0007776	487.202	3.25899	0.8148	0.362137	0.203704	0.130371	0.0905354	0.066516	0.0509267	0.0402387	0.0325938
40992	IRIDIUM 33 DEB	0.0020702	668.353	3.35812	0.839586	0.373153	0.2099	0.134336	0.0932894	0.0685393	0.0524756	0.0414623	0.0335843
40993	IRIDIUM 33 DEB	0.0026857	644.627	3.35079	0.837751	0.372338	0.209442	0.134043	0.0930853	0.0683896	0.0523612	0.0413714	0.0335112
40994	IRIDIUM 33 DEB	0.001099	647.811	3.33624	0.834112	0.370721	0.208531	0.133461	0.092681	0.0680931	0.0521333	0.0411917	0.0333661
40995	IRIDIUM 33 DEB	0.0041984	699.656	3.39511	0.848832	0.377263	0.212212	0.135816	0.0943171	0.0692941	0.0530537	0.0419188	0.0339542
40996	IRIDIUM 33 DEB	0.0012661	719.444	3.37478	0.843749	0.375004	0.210941	0.135002	0.0937519	0.0688792	0.0527359	0.0416674	0.0337509
40997	IRIDIUM 33 DEB	0.0011544	516.224	3.27708	0.819322	0.364149	0.204834	0.131094	0.0910379	0.0668853	0.0512091	0.040462	0.0327739
40998	IRIDIUM 33 DEB	0.0009721	756.259	3.38926	0.847368	0.376614	0.211846	0.135582	0.0941541	0.0691747	0.0529624	0.0418465	0.0338963
40999	FENGYUN 1C DEB	0.0062909	842.501	3.48173	0.870494	0.386892	0.217628	0.139282	0.0967241	0.0710628	0.0544074	0.0429887	0.0348205
41000	FENGYUN 1C DEB	0.0389411	745.145	3.79558	0.94897	0.42177	0.237247	0.151839	0.105444	0.0774688	0.0593122	0.0468641	0.0379605
41001	FENGYUN 1C DEB	0.0036506	792.694	3.42846	0.85717	0.38097	0.214296	0.13715	0.0952433	0.069975	0.0535751	0.0423308	0.0342882
41003	FENGYUN 1C DEB	0.0138805	690.776	3.49169	0.872981	0.387996	0.21825	0.13968	0.0969999	0.0712658	0.0545627	0.0431116	0.0349211
41005	FENGYUN 1C DEB	0.0620716	646.116	4.03262	1.00825	0.448116	0.252068	0.161324	0.112031	0.0823089	0.0630173	0.0497921	0.0403314
41006	FENGYUN 1C DEB	0.021423	829.085	3.63975	0.910011	0.404455	0.227507	0.145605	0.101115	0.0742885	0.0568772	0.0449401	0.0364019
41007	FENGYUN 1C DEB	0.0185516	834.421	3.60949	0.902448	0.401094	0.225617	0.144395	0.100275	0.0736716	0.0564049	0.0445673	0.0360989
41008	FENGYUN 1C DEB	0.0520472	660.301	3.89369	0.973513	0.432678	0.243383	0.155765	0.108171	0.079473	0.0608467	0.0480765	0.0389419
